week,team,player_id,player_points,fantasy_position,active_flag,player_depth_chart_position,player_name,player_position,player_team,user_id,team_avatar,team_name,user_name
8.0,2.0,6768,29.18,SUPER_FLEX,1.0,QB,Tua Tagovailoa,QB,MIA,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
9.0,2.0,6770,19.14,QB,1.0,QB,Joe Burrow,QB,CIN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
9.0,2.0,3198,23.5,RB,1.0,RB,Derrick Henry,RB,TEN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
9.0,2.0,4199,5.5,RB,1.0,RB,Aaron Jones,RB,GB,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
9.0,2.0,1426,11.6,WR,1.0,LWR,DeAndre Hopkins,WR,ARI,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
9.0,2.0,4037,7.2,WR,1.0,SWR,Chris Godwin,WR,TB,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
9.0,2.0,3271,0.0,TE,1.0,TE,Tyler Higbee,TE,LAR,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
9.0,2.0,7543,25.6,FLEX,1.0,RB,Travis Etienne,RB,JAX,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
9.0,2.0,6768,23.08,SUPER_FLEX,1.0,QB,Tua Tagovailoa,QB,MIA,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
10.0,2.0,1373,18.2,QB,1.0,QB,Geno Smith,QB,SEA,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
10.0,2.0,3198,7.7,RB,1.0,RB,Derrick Henry,RB,TEN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
10.0,2.0,1535,5.9,RB,1.0,RB,Cordarrelle Patterson,RB,ATL,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
10.0,2.0,1426,14.8,WR,1.0,LWR,DeAndre Hopkins,WR,ARI,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
10.0,2.0,5872,6.1,WR,1.0,RWR,Deebo Samuel,WR,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
