player_depth_chart_position,player_id,player_name,player_position,player_team
,3569,Denzell Perine,DE,
,3393,Devin Fuller,WR,
,3519,Roger Lewis,WR,
,4312,Kevin Davis,ILB,
,5383,Jalen Tolliver,WR,
,3133,Kathryn Smith,,
,2100,Silas Redd,RB,
DE,4086,DeMarcus Walker,DE,TEN
,4957,Moubarak Djeri,DE,
,6635,Derrick Kelly,OL,NO
RILB,8266,Quay Walker,LB,GB
,7278,Jan Johnson,LB,
,489,Jamon Meredith,T,
,536,Antonio Brown,WR,
,7971,Sam Cooper,G,
,4551,Tanner Gentry,WR,BUF
,4233,Zane Gonzalez,K,CAR
,1698,Jonas Gray,RB,
,2613,Tyrell Adams,LB,IND
,5818,Freddie Kitchens,,
,1956,Jay Prosch,FB,
,2555,Gerald Christian,TE,
,2574,Duplicate Player,DE,
LDE,3973,Myles Garrett,DE,CLE
,1290,Jermaine Kearse,WR,
,7359,Nakia Griffin-Stewart,TE,
,4250,Sam Rogers,FB,
LCB,6025,Michael Jackson,CB,SEA
,1364,Jamie Collins,LB,NE
LG,7923,Robert Jones,G,MIA
,2552,Xzavier Dickson,ILB,
,166,Josh Cribbs,WR,
,1384,Jayson DiManche,LB,
,2547,Ryan Murphy,SS,
PK,59,Mason Crosby,K,GB
,7451,Cam Gill,LB,TB
,1394,Sean Porter,OLB,
,6934,Ben Bredeson,G,NYG
QB,827,Tyrod Taylor,QB,NYG
,2260,Marcus Martin,C,
,463,Sen'Derrick Marks,DT,
,6499,Jhavonte Dean,CB,
,4701,Victor Salako,T,
C,4123,Ethan Pocic,OL,CLE
,1759,Larry Donnell,TE,
,1488,B.W. Webb,CB,
,1247,Griff Whalen,WR,
,2943,Mark Weisman,RB,
C,1826,Tyler Larsen,C,WAS
,7386,Malcolm Elmore,DB,
,6991,Erroll Thompson,LB,
,4328,Jerome Lane,WR,
,1974,Cody Parkey,K,
,3858,Miles Shuler,WR,
,5212,Hercules Mata'afa,DE,
,5866,Deionte Thompson,DB,JAX
,7849,Charles Snowden,LB,TB
,7070,Parker Braun,G,
,4571,Blake Jarwin,TE,
,5288,Donnie Ernsberger,TE,TEN
,7844,Sam Kamara,LB,CLE
,2846,Marquez Clark,WR,
,4278,D.J. Jones,DT,DEN
,1427,Sam Montgomery,DE,
,6096,Jamell Garcia-Williams,LB,
,629,Dan Williams,DT,
,1167,Richard Crawford,CB,
RILB,8329,Devin Lloyd,LB,JAX
RWR,6069,Stanley Morgan,WR,CIN
,2509,Andy Gallik,C,
,7476,Trevon McSwain,DT,
C,4155,Sean Harlow,OL,ARI
TE,6181,Trevon Wesco,TE,CHI
,6616,Iseoluwapo Jegede,NT,
,4734,Ezekiel Bigger,OLB,
,1563,Daren Bates,LB,
,1317,Brandon Barden,TE,
,4067,Jarrad Davis,LB,DET
,420,Marquand Manuel,SS,
,6544,Aaron Adeoye,LB,
,5831,Bryant Mitchell,WR,
,7965,Cameron Kinley,CB,
,6388,Romello Brooker,TE,
,4468,Antony Auclair,TE,TEN
,1064,Vontaze Burfict,LB,
,1910,Connor Shaw,QB,
,7364,Blake Lynch,LB,
,2413,Jalston Fowler,FB,
,5293,Jordan Veasy,WR,
,5123,Trenton Cannon,RB,TEN
,3289,Derrick Kindred,FS,
,8625,Manny Jones,DT,ARI
,2983,Curtis Riley,DB,
,982,Bruce Miller,FB,
,2237,Ethan Westbrooks,DT,NO
,1955,Jeoffrey Pagan,DE,
RB,7567,Kenneth Gainwell,RB,PHI
,1579,Stepfan Taylor,RB,
,2007,Bryn Renner,QB,
,8009,Dylan Moses,LB,JAX
,2528,Ben Koyack,TE,
,2600,Ricky Seale,RB,
,7147,BoPete Keyes,CB,
,3702,Andy Jones,WR,NYG
,1767,Garth Gerhart,C,
,2505,Darren Waller,TE,LV
,3245,Shon Coleman,OT,
,211,Daryl Smith,LB,
,67,Pat Sims,DT,
DE,3218,A'Shawn Robinson,DT,LAR
,80,Ed Reed,FS,
,393,Bruce Gradkowski,QB,
LILB,6119,Devin White,LB,TB
,1565,Cody Davis,DB,NE
,246,Darren Sproles,RB,
,2222,Austin Seferian-Jenkins,TE,
,8788,Allan George,CB,CIN
,7871,Oscar Draguicevich,P,
,5066,P.J. Hall,DT,
,3025,LT Smith,WR,
,6912,Davion Taylor,LB,PHI
QB,490,Chase Daniel,QB,LAC
,2824,Donteea Dye,WR,
PK,503,Graham Gano,K,NYG
,368,Jason McCourty,DB,
,500,Billy Cundiff,K,
,8765,Zyon Gilbert,DB,NYG
,7101,Rodney Smith,RB,
,5724,Joseph Este,S,
RG,5363,Matt Pryor,T,IND
,5741,Steven Parker,DB,
,7228,Ahmad Wagner,WR,
,7960,T.J. Simmons,WR,
,3784,Destiny Vaeao,DE,
,5547,Ryan Smith,TE,
,1544,Sean Renfree,QB,
NB,7117,L'Jarius Sneed,CB,KC
,1390,Cobi Hamilton,WR,
,8079,Craig Stevens,TE,
LTE,5012,Mark Andrews,TE,BAL
,429,Percy Harvin,WR,
,122,Miles Austin,WR,
,1888,Curtis Feigt,OT,
,8848,Owen Carney,DT,
,5722,Darvin Kidsy,WR,
,4473,Alex Gray,FS,
TE,5032,Jordan Akins,TE,HOU
,8061,Jake Hausmann,TE,
SS,6947,K'Von Wallace,DB,PHI
,2138,Demetri Goodson,CB,
,6900,Jonathan Greenard,DE,HOU
,3176,Reggie Ragland,LB,LV
,5616,Mike Ramsay,NT,
,297,Eddie Royal,WR,
,5453,Colton Jumper,OLB,
,4509,Chris Casher,OLB,
,1059,Bobby Rainey,RB,
MLB,7011,Carter Coughlin,LB,NYG
,1966,Ryan Lankford,WR,
RB,5248,Gus Edwards,RB,BAL
LT,2112,Charles Leno,T,WAS
,1988,Brandon Linder,OL,JAX
,4707,Akeem Judd,RB,
,1436,Justice Cunningham,TE,
,1329,Chris Hogan,WR,
SWR,7066,K.J. Osborn,WR,MIN
,5688,John Montelus,G,
,1853,IK Enemkpali,LB,
SS,7816,Jason Pinnock,CB,NYG
,4007,Jim Irsay,,
,2695,Lynden Trail,OLB,
,4003,Woody Johnson,,
,7539,Gerrid Doaks,RB,
,4639,Jessamen Dunker,G,
,4182,Montae Nicholson,SS,
,6988,Raymond Calais,RB,
,6215,Wes Martin,G,WAS
,8673,Joel Dublanko,LB,
,5629,Kevin Toliver,CB,
,4886,Collin Bevins,DE,
,6543,Kevin Wilkins,DE,
,663,Benjamin Watson,TE,
,8603,Chauncey Manac,LB,
,970,David Carter,DE,
,6259,Darnell Holland,RB,
,4403,Dylan Bradley,NT,
,18,Gosder Cherilus,T,
,6519,Darrius Shepherd,WR,
,6126,Irv Smith,TE,MIN
,4213,Nate Gerry,LB,WAS
,8277,Christopher Allen,LB,DEN
,6261,Reggie White,WR,
RCB,7708,Marco Wilson,CB,ARI
,4290,Brandon Beane,,
NT,5847,Dexter Lawrence,DT,NYG
,6970,Stephen Sullivan,TE,CAR
,6730,Jordan Ta'amu,QB,
,4749,Cameron Posey,WR,
,5929,Anthony Johnson,WR,
,8155,Breece Hall,RB,NYJ
,6398,Ahmad Gooden,LB,
RB,4018,Joe Mixon,RB,CIN
,2838,Trevor Harman,WR,
,5210,Korey Robertson,WR,
,4069,Takk McKinley,DE,DAL
,525,Morgan Cox,LS,TEN
,2662,Cameron Botticelli,DE,
,7710,Janarius Robinson,DE,PHI
,7092,Chris Finke,WR,
FS,5736,Dallin Leavitt,DB,GB
,7402,Julian Good-Jones,G,
,3778,Darrell Greene,G,
,5955,Hunter Renfrow,WR,LV
,1025,Brandon Boykin,CB,
,739,Trent Edwards,QB,
,27,Jerod Mayo,LB,
SLB,3782,Myke Tavarres,OLB,
,2823,Rannell Hall,WR,
,109,Danny Lansanah,LB,
,3697,Kyle Rose,NT,
,7942,Tyler Coyle,DB,DAL
,1332,Ifeanyi Momah,WR,
RB,6885,Ke'Shawn Vaughn,RB,TB
,7158,Riley Neal,QB,
,4612,Rickey Hatley,DT,
,5603,Anthony Moten,DL,
LG,4970,Quenton Nelson,OL,IND
,8559,Josh Babicz,TE,GB
,653,Tanner Purdum,LS,
RDT,5191,Taylor Stallworth,DT,KC
,4152,Marlon Mack,RB,DEN
LDE,8385,George Karlaftis,DL,KC
QB,7589,Ian Book,QB,PHI
,35,Desmond Bishop,ILB,
RB,7607,Michael Carter,RB,NYJ
SLB,3757,Tyler Gray,OLB,
,1705,Micanor Regis,DT,
,3463,Jhurell Pressley,RB,
,403,Mike Jenkins,CB,
,1738,Matt Blanchard,QB,
LG,8458,Dylan Parham,OL,LV
,804,Clyde Gates,WR,
,8878,Jared Scott,TE,
,6683,D'Andre Payne,CB,
,691,Derek Anderson,QB,
,6038,Damian Prince,OT,
,3087,Mike McCoy,,
,864,TJ Heath,CB,
,2935,Ricky Collins,WR,
,7128,John Penisini,NT,
,715,Ryan Wendell,G,
,7267,Willington Previlon,DT,TB
,3791,Jered Bell,S,
WLB,5757,Josh Woods,LB,DET
,8251,Calvin Jackson,WR,MIA
,1896,Lavelle Westbrooks,CB,
,3865,Chris Edwards,DB,
,1217,Laron Byrd,WR,
,478,Lardarius Webb,FS,
,7517,Duplicate Player,WR,
,8832,McKinley Williams,DT,
,634,Anthony Davis,OT,
QB,4335,PJ Walker,QB,CAR
,3216,Kamalei Correa,LB,
,3817,Marcus Tucker,WR,
C,8474,Luke Wattenberg,OL,DEN
,8588,De'Vante Cross,CB,
,371,Connor Barwin,LB,
,3910,Pete Carroll,,
,2700,Levi Norwood,WR,
,5130,Auden Tate,WR,PHI
,4844,Elijah Mitchell,CB,
RDT,8850,Ben Stille,DT,CLE
,4251,Tanzel Smart,DT,NYJ
,1538,Ryan Schraeder,T,
,6187,Aca'Cedric Ware,RB,
,493,Dan Skuta,LB,
RT,6793,Tristan Wirfs,T,TB
,1389,Reid Fragel,T,
PK,5189,Eddy Pineiro,K,CAR
TE,5001,Dalton Schultz,TE,DAL
,4586,Dontrell Nelson,CB,
NB,5526,Darious Williams,CB,JAX
,5585,T.J. Mutcherson,SS,
,3905,Mandel Dixon,TE,
,409,King Dunlap,T,
,1223,Garrett Celek,TE,
,4710,Gio Pascascio,WR,
,3135,Todd Wash,,
LG,7448,Nick Leverett,G,TB
,4091,Marcus Williams,DB,BAL
RCB,8290,Sauce Gardner,DB,NYJ
,2160,Zac Kerin,G,
,1024,Ross Ventrone,SS,
,6336,Jesse Aniebonam,OLB,
,135,Jon Ryan,P,
RDE,8351,Drake Jackson,DL,SF
,302,Michael Koenen,P,
,2876,Ed Williams,WR,
,1727,Dominique Hamilton,DT,
,5006,J'Mon Moore,WR,
TE,7216,Giovanni Ricci,FB,CAR
,6500,Sterling Shippy,DT,
NT,8306,John Ridgeway,DL,WAS
,1214,Blair Walsh,K,
,3590,Adam Redmond,C,BAL
WLB,7651,Jeremiah Owusu-Koramoah,LB,CLE
LWR,1426,DeAndre Hopkins,WR,ARI
DEF,PHI,PHI,DEF,PHI
,1758,Kashif Moore,WR,
MLB,821,Josh Bynes,LB,BAL
TE,4054,Mo Alie-Cox,TE,IND
,6135,D'Andre Walker,LB,
,3473,Justin Zimmer,DT,BUF
,7878,Milo Eifler,LB,WAS
,4441,Chauncey Briggs,OT,
RDT,3939,Zach Colvin,DT,
,1220,Senio Kelemete,OL,
,4946,Duplicate Player,C,
,6020,Te'von Coney,LB,
,4750,Lance Lenoir,WR,
,268,Alex Smith,QB,
,1926,Jordan Zumwalt,OLB,
,5260,Vyncint Smith,WR,IND
,932,Derek Sherrod,OT,
,3589,Chris Milton,DB,MIA
,6324,Malik Gant,DB,
,5813,Adarius Taylor,LB,
,2916,Ify Umodu,WR,
,4600,Noel Thomas,WR,
,1331,Tony Jerod-Eddie,DT,
,1753,Isaako Aaitui,NT,
,1175,Casey Hayward,CB,ATL
,2369,Jordan Richards,DB,BAL
,2062,Anthony Hitchens,LB,KC
,1459,Kayvon Webster,CB,
,7375,Keith Washington,DB,
,8544,Myron Cunningham,OL,
,1133,Devon Wylie,WR,
,1743,Brittan Golden,WR,
RB,6694,D'Ernest Johnson,RB,CLE
,7287,Josh Hammond,WR,
,4258,Conor McDermott,OL,NYJ
,7088,Xavier Jones,RB,
,5408,Sergio Bailey,WR,
RWR,5773,KhaDarel Hodge,WR,ATL
LCB,5946,Jamel Dean,CB,TB
,3318,Kevin Hogan,QB,
,667,Steve McLendon,DT,
,2881,Tyler Slavin,WR,
,748,Mike Williams,WR,
,5951,Isaiah Johnson,CB,
,156,William Gay,CB,
RCB,8296,Kaiir Elam,DB,BUF
,7764,William Bradley-King,DE,WAS
,1682,Cierre Wood,RB,
,4044,Scott Linehan,,
,4351,Tim Patrick,WR,DEN
RCB,4136,Rasul Douglas,CB,GB
,3542,Deandre Reaves,WR,
,561,Cassius Vaughn,CB,
,6373,A.J. Richardson,WR,
,4274,David Moore,WR,
,5201,Terry Swanson,RB,
,7403,Luke Juriga,C,
,3581,Marquis Lucas,OT,
,8885,Tucker Fisk,TE,ATL
,5713,Mike Jones,CB,
,3907,Kyler Kerbyson,OT,
LG,7650,Dillon Radunz,OL,TEN
,5538,Fred Lauina,G,
,7293,Luq Barcoo,CB,
,7439,Tommy Hudson,TE,TEN
,6832,Kalija Lipscomb,WR,
,188,Eli Manning,QB,
,8574,Brandon Sebastian,CB,
,2317,Danny Shelton,DT,KC
,4897,Dean Pees,,
,3609,Chris King,WR,
,6017,DaMarkus Lodge,WR,
LCB,8516,Christian Holmes,CB,WAS
,5633,Nyles Morgan,ILB,
,8807,Big Kat Bryant,DE,
,2705,Anthony Jefferson,S,
C,3439,Jake Brendel,OL,SF
,3610,Givens Price,G,
,7165,Andrew Dickinson,G,
,873,Rahim Moore,FS,
,1994,Chris Smith,DE,
,7896,Donovan Stiner,DB,
,2001,Kapri Bibbs,RB,
,1388,Tyler Eifert,TE,
,3551,Max Wittek,QB,
,2426,Doran Grant,CB,
RWR,3445,Marcus Johnson,WR,NYG
,2676,Zach Vigil,LB,
LDE,6467,Jonathan Harris,DT,DEN
,4786,Jhajuan Seales,WR,
,8655,Seth Vernon,P,
,5229,Henre' Toliver,DB,
,303,John Sullivan,C,
,8722,Jon Alexander,DB,
,6524,Jamire Jordan,WR,
,6146,Kaden Smith,TE,NYG
,4925,Jordan Wade,G,OAK
,2977,Collin Rahrig,G,
,8039,Jibri Blount,TE,
,3615,Sione Houma,RB,
LCB,5372,D.J. Reed,CB,NYJ
,2148,Khyri Thornton,DT,
,5126,Austin Proehl,WR,
,4747,Stevie Donatell,TE,
,5202,Jaryd Jones-Smith,T,
,3398,Kenny Lawler,WR,
,5082,Simeon Thomas,CB,
,7769,Wyatt Hubert,DE,
,5619,Dalyn Dawkins,RB,
,3736,Arturo Uzdavinis,OT,
LCB,3415,Jonathan Jones,DB,NE
,805,Frank Kearse,DE,
,2245,Troy Niklas,TE,
,3282,Willie Beavers,OL,
,1203,Jackrabbit Jenkins,CB,TEN
,2159,Kendall James,CB,
DEF,JAX,JAX,DEF,JAX
,7958,Greg Eiland,OT,SEA
,6320,Jonathan Duhart,WR,
,1104,DeVier Posey,WR,
,5879,Jaylon Ferguson,LB,
,2780,Ian Wild,S,
,8684,Deontai Williams,SS,
,8418,Jared Smart,WR,
,3062,Sean Payton,,
,8716,Jarrid Williams,OL,PHI
,8762,Jabari Ellis,DT,
,3077,Rob Boras,,
,2072,Jocquel Skinner,S,
,5896,Tre Lamar,ILB,
,8010,Kenny Randall,DT,
,2990,Kasey Redfern,P,
,3030,Kai De La Cruz,WR,
LWR,1689,Adam Thielen,WR,MIN
,2785,Gus Johnson,RB,
,8670,John Parker Romo,K,
,2060,JC Copeland,FB,
LDT,8547,Kurt Hinish,DT,HOU
,1675,Marlon Brown,WR,
,8424,Kevin Marks,RB,
LWR,3911,Rashaun Simonise,WR,
,3091,Doug Marrone,,
,6721,Jawuan Johnson,LB,
,5238,Austin Ramesh,FB,
,5601,Jamiyus Pittman,DT,
,3711,Quinshad Davis,WR,
RG,1368,Oday Aboushi,G,LAR
,1169,Robert Griffin,QB,
,8682,Duplicate Player,,
,3460,Ross Martin,K,
,647,Richie Incognito,G,
RILB,1233,Bobby Wagner,LB,LAR
,2113,Pat O'Donnell,P,GB
,6659,Craig Reynolds,RB,DET
LILB,3276,De'Vondre Campbell,LB,GB
,7141,Sterling Hofrichter,P,
,2493,Darius Philon,DT,
,6327,Jamey Mosley,OLB,
,4019,Jason Garrett,,
,6440,Jordan Thompson,DT,
SWR,6786,CeeDee Lamb,WR,DAL
,130,Eric Weems,WR,
,585,Austin Howard,T,
,4243,Malachi Dupre,WR,
,7848,Scooter Harrington,TE,
,83,Tim Hightower,RB,
,7132,Jake Hanson,C,GB
,4518,Emanuel Byrd,TE,
,5942,Austin Bryant,LB,DET
,5571,Jeromy Irwin,OT,
,2218,Keith Lewis,CB,
,1613,Otha Foster,SS,
,5458,Du'Vonta Lampkin,DT,
,1865,Jeremy Butler,WR,
,8661,Matt Hankins,CB,ATL
DT,7122,Broderick Washington,DT,BAL
,3258,Nick Vannett,TE,NO
FS,4223,Rudy Ford,DB,GB
,6895,Quintez Cephus,WR,DET
,69,Santana Moss,WR,
RWR,8202,Michael Woods,WR,CLE
,3267,Parker Ehinger,G,
TE,6826,Cole Kmet,TE,CHI
,6066,Joey Alfieri,OLB,
LDT,5063,Justin Jones,DT,CHI
,8739,Keir Thomas,DE,LAR
,2124,Jacob Maxwell,TE,
,5213,Garret Dooley,OLB,
,1858,Dexter McDougle,CB,
LWR,5927,Terry McLaurin,WR,WAS
,344,Julian Edelman,WR,
,5480,C.J. Reavis,CB,
,7297,Yasir Durant,G,NO
,1374,Brian Winters,OL,
,694,Reggie Walker,LB,
,4347,Daniel Henry,FS,BAL
,7918,A.J. Rose,RB,
SWR,7496,Nick Westbrook-Ikhine,WR,TEN
,3082,Gus Bradley,,
,287,Brad Smith,WR,
,5656,Aaron Evans,G,
,7610,Trey Lance,QB,SF
RB,8189,Trestan Ebner,RB,CHI
,5481,Sean Welsh,G,
,6601,Isaiah Mack,DT,BAL
TE,6075,Jesper Horsted,TE,LV
,2465,Kenny Bell,WR,
,4341,Fish Smithson,FS,
RILB,1192,Lavonte David,LB,TB
,2351,Jaquiski Tartt,DB,
RT,8511,Rasheed Walker,OL,GB
,588,Henry Melton,DE,
,8644,Denzel Okafor,OL,
,5449,Chris Cooper,DB,
,5486,Bryce Johnson,OT,
,8539,Seth Green,TE,DAL
,4395,Torry McTyer,CB,
RILB,5576,Ben Niemann,LB,ARI
,2957,Ernst Brun Jr,TE,
,8822,Ryan Van Demark,OL,BUF
,6646,Durndraus Bryant,NT,
,4538,Marquavius Lewis,DT,
,5807,Jaboree Williams,OLB,
,2489,Tony Steward,LB,
LT,1031,Dennis Kelly,T,IND
,592,Jahvid Best,RB,
LG,5867,Dalton Risner,G,DEN
,6751,Duplicate Player,,
,3881,Mariel Cooper,CB,
,1227,Joe Looney,OG,
RB,5916,Darrell Henderson,RB,LAR
,1125,Steven Johnson,LB,
,418,Louis Delmas,FS,
TE,2214,Cameron Brate,TE,TB
,1241,Winston Guy,SS,
,1751,Toben Opurum,FB,
,1840,Jon Halapio,G,
,1580,Earl Watford,OL,
,1895,AJ McCarron,QB,ATL
,740,Brandon Stokley,WR,
,8896,Elijah Jones,CB,
,2127,Mohammed Seisay,CB,
PK,3678,Wil Lutz,K,NO
,1918,Wesley Johnson,C,
,308,JohnnieLee Higgins,WR,
RWR,5432,Cam Sims,WR,WAS
,3567,Theiren Cockran,DT,
SS,5025,Ronnie Harrison,DB,CLE
RB,7741,Caleb Huntley,RB,ATL
PK,5119,Jason Sanders,K,MIA
,2274,Jackson Jeffcoat,LB,
LDT,3281,David Onyemata,DT,NO
,3786,George Fant,OT,NYJ
DEF,GB,GB,DEF,GB
,4836,Ryan Langford,,ARI
RWR,6853,Van Jefferson,WR,LAR
,7071,JJ Molson,K,
RDE,3771,Helva Matungulu,DE,
,5476,KC McDermott,OL,HOU
,6112,Martez Ivey,OT,
,2926,Earnest Pettway,TE,
RDT,6118,Quinnen Williams,DT,NYJ
,5600,Lucas Gravelle,C,
,1002,Damon Cromartie-Smith,SS,
,4774,De'Mard Llorens,RB,
,1044,Cordy Glenn,T,
,1735,Andy Mulumba,LB,
,4826,Kendall Pace,OT,
WLB,5580,Frankie Luvu,LB,CAR
,5986,Christian Miller,LB,
,1258,Derrick Shelby,DE,
,4369,Kent Perkins,OT,
,861,Cameron Bradfield,OT,
,2047,Greg Ducre,CB,
,2128,Travis Swanson,C,
SS,5882,Taylor Rapp,DB,LAR
,8015,Carson Green,OL,
,6748,Bryson Allen-Williams,OLB,
,5286,Austin Allen,QB,
,3053,Shane McDermott,G,
,3240,Darian Thompson,DB,DAL
LDE,5871,Zach Allen,DE,ARI
,3168,Christian Hackenberg,QB,
,5352,Ryan Green,RB,
,5174,Tegray Scales,LB,CIN
,6329,John Battle,DB,
,1608,Rontez Miles,FS,
FS,6314,Cam Lewis,CB,BUF
,7427,Tyler Mabry,TE,SEA
,4793,Peli Anau,DE,
,6936,Joseph Charlton,P,
,7422,Ronnell Perkins,S,
LCB,5079,Darius Phillips,CB,DEN
,1041,Ron Brooks,CB,
,4500,Andrew Lauderdale,OT,
,2828,Erick Dargan,S,
,960,Allen Bradford,LB,
SWR,5137,Richie James,WR,NYG
,6382,Tito Odenigbo,DT,
,514,Brandon Deaderick,DE,
NB,8365,Kyler Gordon,DB,CHI
,3370,Joey Hunt,C,SEA
,1194,Leonard Johnson,CB,
SWR,1825,Jarvis Landry,WR,NO
,8017,Evan Heim,OG,
,8666,Darrell Baker,CB,IND
,988,Doug Baldwin,WR,
,3983,Dave Toub,,
,5309,Rod Taylor,G,
,5900,Shareef Miller,LB,
,7245,Nate Wieting,TE,
,3362,Jeff Driskel,QB,HOU
,5863,J.J. Arcega-Whiteside,WR,
,5647,Grant Haley,DB,LAR
,5305,Trevon Young,LB,
,1991,Rashaad Reynolds,CB,
,4875,James Bettcher,,
,8884,JJ Howland,TE,
,527,Dennis Pitta,TE,
,337,Chris Clemons,FS,
NT,6033,Isaiah Buggs,DE,DET
,7051,Grayland Arnold,DB,HOU
NT,1492,Johnathan Hankins,DT,DAL
,640,Anthony McCoy,TE,
,1954,Louis Nix,DT,
,7425,Patrick Carr,RB,
,8125,Calvin Austin,WR,PIT
LG,8672,Lewis Kidd,OL,NO
,937,Christian Ballard,DT,
,3066,Rob Chudzinski,,
,7860,Osirus Mitchell,WR,
,4280,Stevie Tu'ikolovatu,NT,
,208,Josh McCown,QB,
,6754,Josh Gable,K,
,523,Joe McKnight,RB,
,4696,Trey Edmunds,RB,
,110,Stephen Gostkowski,K,
,7940,Ryan Langan,LS,
,5313,Will Richardson,OL,
FS,4093,Marcus Maye,DB,NO
,8432,Sean Dykes,TE,
,4271,Isaac Rochell,DE,CLE
,6322,Xavier Ubosi,WR,
C,8450,Tyler Linderbaum,OL,BAL
,7078,Tony Brown,WR,
,3382,Stephen Weatherly,LB,CLE
,4336,Christian Brown,DE,
NB,7835,Michael Carter,CB,NYJ
,818,Bilal Powell,RB,
,7901,Rico Bussey,WR,
,6596,Jalan McClendon,QB,
,3766,Michael Hunter,CB,
,5246,Jake Roh,TE,
,8156,Aqeel Glass,QB,
,5884,Kelvin Harmon,WR,
,3381,Jonathan Woodard,DE,
,8919,Ayo Oyelola,DB,JAX
,1519,Larry Warford,G,
,1256,Michael Egnew,TE,
LT,7705,D'Ante Smith,G,CIN
,2901,Malcome Kennedy,,
,6425,Justice Powers,G,
LWR,7569,Nico Collins,WR,HOU
,3005,Lavon Hooks,DT,
,8628,Jontre Kirklin,WR,
NT,8344,Jon Ford,DL,GB
NT,2457,Tyeler Davison,DT,LAC
,1199,Matt Daniels,SS,
,8680,Jack Gibbens,LB,TEN
,1716,Derrick Coleman,FB,
,5108,Luke Falk,QB,
FB,8428,Zander Horvath,RB,LAC
,4382,Izaah Lunsford,DE,
,8537,Tre Swilling,CB,
,4461,Lorenzo Jerome,FS,
,1424,Alan Bonner,WR,
,2411,Jeremy Langford,RB,
,8256,Drew Rosi,TE,
,23,Jason Witten,TE,
,7904,Stevie Scott,RB,
,4479,Thomas Sperbeck,WR,
,1636,MarQueis Gray,TE,
,6796,Mekhi Becton,OT,NYJ
,8689,Matt Gotel,DT,
LDT,2357,Jordan Phillips,DE,BUF
,261,A.J. Hawk,LB,
,1114,Justin Blackmon,WR,
,4653,Randall Goforth,FS,
,159,Dwight Freeney,DE,
,1912,Terrance West,RB,
,1176,Dezman Moses,LB,
,5258,Damon Gibson,WR,
,172,Johnathan Joseph,CB,
,2919,Tyler McDonald,WR,
,6207,Jordan Martin,SS,
NT,4132,Montravius Adams,DT,PIT
,5728,Kendall Calhoun,OT,
LWR,8527,Dareke Young,WR,SEA
,446,E.J. Biggers,CB,
FB,7204,Reggie Gilliam,RB,BUF
,8793,Glen Logan,DT,
SLB,8349,Jake Hansen,LB,HOU
DEF,NYG,NYG,DEF,NYG
,7057,Baylen Buchanan,CB,
,5793,Davond Dade,DE,
,286,Dwayne Bowe,WR,
,5434,Quin Blanding,FS,
,4172,Ben Gedeon,LB,
,3578,Claudell Louis,DE,
,454,Chris Ogbonnaya,RB,
,4143,Kendell Beckwith,ILB,
,6590,Michael Colubiale,TE,
,2492,JaCorey Shepherd,CB,
,7873,Jordan Meredith,OL,CLE
,3421,Sterling Bailey,DE,
LDE,1038,Chandler Jones,LB,LV
,1882,John Urschel,G,
,477,Mike Leach,LS,
,136,Will Montgomery,C,
,3044,Malcolm Bunche,G,
,7578,Myron Mitchell,WR,
,1053,Damon Harrison,DT,
,2748,Kevin Monangai,RB,
,5087,JK Scott,P,LAC
,6981,Tipa Galeai,LB,GB
,2909,Beau Gardner,TE,
,4529,Ryan Lewis,CB,
,3467,Taylor Bertolet,K,LAC
,5631,Dejon Allen,G,
,3980,Cory Carter,P,
RDT,2618,Duplicate Player,DL,
,1022,Thaddeus Lewis,QB,
,8787,Ben Brown,OG,CIN
,3309,Wendell Smallwood,RB,WAS
,7209,Garrett Taylor,S,
,6230,Javier Edwards,NT,
,3662,Devonte Johnson,CB,
,8882,Nijuel Hill,DB,
,6534,Ray Smith,DT,
,3815,Bryson Keeton,CB,
,5267,JJ Jones,WR,
,8816,Demetrius Taylor,DT,DET
,2533,Dezmin Lewis,WR,
,1392,Margus Hunt,DE,
,5433,Ranthony Texada,CB,
,2893,Triston Wade,S,
,796,Chris Hairston,T,
,5630,Nick Orr,SS,
,8069,Adam Coon,G,
RDE,8402,Jeff Gunter,LB,CIN
,610,Sean Weatherspoon,LB,
,8744,Jack Snyder,C,
,2453,Cedric Thompson,SS,
,6196,Christian Wade,RB,
DT,4166,Carlos Watkins,DE,DAL
,5472,Tony Adams,C,
,5149,Emmanuel Smith,LB,
,6258,Nik Needham,CB,MIA
RG,4989,Austin Corbett,OL,CAR
,2101,Lache Seastrunk,RB,
,4193,Jordan Morgan,G,
,5883,Lonnie Johnson,DB,TEN
,1493,Eric Herman,G,
,872,Mike Mohamed,LB,
,1951,C.J. Fiedorowicz,TE,
,7004,Rashard Lawrence,DT,ARI
RT,7691,Spencer Brown,OT,BUF
,1386,Giovani Bernard,RB,TB
,1667,Steven Terrell,FS,
,1517,Theo Riddick,RB,
,5412,Zack Golditch,G,
,1490,Terrance Williams,WR,
,4532,Sojourn Shelton,CB,
,807,Jimmy Wilson,SS,
,6394,Romell Guerrier,WR,
,1530,Charles Johnson,WR,
,8163,Tanner McKee,QB,
,3895,Marvin Hall,WR,
,7905,Dylan Soehner,TE,NO
,2729,Corey Grant,RB,
,4790,Robert Wheelwright,WR,
,4796,Duplicate Player,,BUF
,6806,J.K. Dobbins,RB,BAL
,7390,Domenique Davis,DL,CIN
,3988,Joe Barry,,
,99,Allen Barbre,G,
,5464,De'Lance Turner,RB,
